what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1321593810925
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321593812796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321593816120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321593818082
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321593818147
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1321593819351
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1321593819356
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1321593819387
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1321593819389
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1321593822436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321593941909
